CarrierCode,Date,FlightNumber,TailNumber,DestinationAirport,ScheduledElapsed time ,ActualElapsedTime,DepartureDelay,TaxiOutTime,DelayCarrier ,DelayWeather,DelayNationalAviationSystem ,DelaySecurity ,DelayLateAircraftArrival ,Was_delayed
US,04/14/2014,1886,N965UW,PHL,85,81,-8,17,0,0,0,0,0,FALSE
US,04/14/2014,1904,N700UW,CLT,125,128,-5,17,0,0,0,0,0,FALSE
US,04/14/2014,1938,N755US,CLT,138,134,34,18,3,0,0,0,27,TRUE
US,04/14/2014,2030,N701UW,PHL,92,101,29,31,29,0,9,0,0,FALSE
US,04/14/2014,2040,N963UW,PHL,90,95,40,20,40,0,5,0,0,FALSE
US,04/14/2014,2051,N182UW,PHL,86,81,-9,22,0,0,0,0,0,FALSE
US,04/14/2014,2059,N188US,CLT,134,141,-3,18,0,0,0,0,0,FALSE
US,04/14/2014,2101,N108UW,DCA,90,87,-9,13,0,0,0,0,0,FALSE
US,04/14/2014,2103,N733UW,DCA,94,90,1,18,0,0,0,0,0,FALSE
US,04/14/2014,2105,N745VJ,DCA,99,119,-8,21,0,0,0,0,0,FALSE
US,04/14/2014,2107,N741UW,DCA,89,81,-7,10,0,0,0,0,0,FALSE
US,04/14/2014,2109,N714US,DCA,88,87,-8,11,0,0,0,0,0,FALSE
US,04/14/2014,2111,N751UW,DCA,88,101,47,19,10,0,13,0,37,TRUE
US,04/14/2014,2113,N766US,DCA,86,94,0,19,0,0,0,0,0,FALSE
US,04/14/2014,2115,N745VJ,DCA,89,98,-10,17,0,0,0,0,0,FALSE
US,04/14/2014,2117,N741UW,DCA,90,87,-7,13,0,0,0,0,0,FALSE
US,04/14/2014,2119,N714US,DCA,93,90,-6,12,0,0,0,0,0,FALSE
US,04/14/2014,2121,N733UW,DCA,87,93,-5,15,0,0,0,0,0,FALSE
US,04/14/2014,2123,N766US,DCA,95,97,-1,12,0,0,0,0,0,FALSE
US,04/14/2014,2125,N745VJ,DCA,95,98,-5,17,0,0,0,0,0,FALSE
US,04/14/2014,2127,N741UW,DCA,95,89,57,12,21,0,0,0,30,TRUE
US,04/14/2014,2129,N714US,DCA,92,95,-4,16,0,0,0,0,0,FALSE
US,04/14/2014,2131,N733UW,DCA,96,102,-17,16,0,0,0,0,0,FALSE
US,04/14/2014,2133,N949UW,LGA,77,72,-5,19,0,0,0,0,0,FALSE
US,04/14/2014,2135,N958UW,LGA,77,91,-6,37,0,0,0,0,0,FALSE
US,04/14/2014,2137,N965UW,LGA,80,80,-6,26,0,0,0,0,0,FALSE
US,04/14/2014,2139,N746UW,LGA,81,81,-3,32,0,0,0,0,0,FALSE
US,04/14/2014,2141,N954UW,LGA,79,78,-6,27,0,0,0,0,0,FALSE
US,04/14/2014,2143,N949UW,LGA,80,86,-8,33,0,0,0,0,0,FALSE
US,04/14/2014,2145,N958UW,LGA,76,73,-6,19,0,0,0,0,0,FALSE
US,04/14/2014,2147,N965UW,LGA,76,97,-9,43,0,0,0,0,0,FALSE
US,04/14/2014,2149,N954UW,LGA,82,112,-7,57,0,0,23,0,0,FALSE
US,04/14/2014,2151,N949UW,LGA,83,94,-6,41,0,0,0,0,0,FALSE
US,04/14/2014,2153,N953UW,LGA,78,84,17,32,0,0,6,0,17,TRUE
US,04/14/2014,2155,N965UW,LGA,78,86,-8,33,0,0,0,0,0,FALSE
US,04/14/2014,2157,N954UW,LGA,80,79,-7,26,0,0,0,0,0,FALSE
US,04/14/2014,2159,N949UW,LGA,80,87,14,36,14,0,7,0,0,FALSE
US,04/14/2014,2161,N953UW,LGA,84,107,26,53,0,0,23,0,26,TRUE
US,04/15/2013,94,N648AW,PHX,347,348,-1,15,0,0,0,0,0,FALSE
US,04/15/2013,280,N534UW,PHX,367,352,3,17,0,0,0,0,0,FALSE
US,04/15/2013,303,N664AW,CLT,136,132,-6,12,0,0,0,0,0,FALSE
US,04/15/2013,450,N812AW,PHX,345,354,-6,15,0,0,0,0,0,FALSE
US,04/15/2013,722,N738US,PHL,92,91,73,25,5,0,0,0,67,TRUE
US,04/15/2013,728,N957UW,PHL,87,72,0,9,0,0,0,0,0,FALSE
US,04/15/2013,738,N961UW,PHL,94,80,120,16,0,0,0,0,106,TRUE
US,04/15/2013,894,N196UW,CLT,135,132,14,12,0,0,0,0,0,FALSE
US,04/15/2013,897,N949UW,PHL,89,83,10,13,0,0,0,0,0,FALSE
US,04/15/2013,967,N732US,PHL,99,89,-7,11,0,0,0,0,0,FALSE
US,04/15/2013,1006,N196UW,CLT,135,125,-9,14,0,0,0,0,0,FALSE
US,04/15/2013,1097,N963UW,PHL,83,91,-5,22,0,0,0,0,0,FALSE
US,04/15/2013,1239,N967UW,PHL,89,79,0,12,0,0,0,0,0,FALSE
US,04/15/2013,1249,N711UW,CLT,125,131,-6,11,0,0,0,0,0,FALSE
US,04/15/2013,1289,N944UW,PHL,80,88,-9,11,0,0,0,0,0,FALSE
US,04/15/2013,1439,N563UW,CLT,135,127,-6,15,0,0,0,0,0,FALSE
US,04/15/2013,1466,N953UW,PHL,102,86,0,16,0,0,0,0,0,FALSE
US,04/15/2013,1539,N178US,CLT,138,138,-7,17,0,0,0,0,0,FALSE
US,04/15/2013,1555,N109UW,PHL,99,111,-8,32,0,0,0,0,0,FALSE
US,04/15/2013,1605,N949UW,PHL,100,99,-7,27,0,0,0,0,0,FALSE
US,04/15/2013,1635,N947UW,PHL,93,81,-2,13,0,0,0,0,0,FALSE
US,04/15/2013,1727,N961UW,PHL,87,84,124,17,121,0,0,0,0,FALSE
US,04/15/2013,1747,N172US,CLT,134,130,1,22,0,0,0,0,0,FALSE
US,04/15/2013,1779,N957UW,PHL,92,85,-7,13,0,0,0,0,0,FALSE
US,04/15/2013,1788,N172US,CLT,138,135,8,15,0,0,0,0,0,FALSE
US,04/15/2013,1807,N705UW,PHL,84,76,-7,12,0,0,0,0,0,FALSE
US,04/15/2013,1819,N955UW,PHL,86,80,3,14,0,0,0,0,0,FALSE
US,04/15/2013,1827,N948UW,PHL,91,84,-6,9,0,0,0,0,0,FALSE
US,04/15/2013,1831,N180US,CLT,143,150,-1,27,0,0,0,0,0,FALSE
US,04/15/2013,2021,N762US,DCA,87,83,-6,12,0,0,0,0,0,FALSE
US,04/15/2013,2023,N703UW,DCA,93,104,-7,14,0,0,0,0,0,FALSE
US,04/15/2013,2025,N753US,DCA,91,98,-4,21,0,0,0,0,0,FALSE
US,04/15/2013,2027,N769US,DCA,88,78,-7,9,0,0,0,0,0,FALSE
US,04/15/2013,2029,N765US,DCA,88,77,-6,8,0,0,0,0,0,FALSE
US,04/15/2013,2031,N762US,DCA,88,79,-6,9,0,0,0,0,0,FALSE
US,04/15/2013,2033,N703UW,DCA,85,82,-9,8,0,0,0,0,0,FALSE
US,04/15/2013,2035,N753US,DCA,87,87,-10,11,0,0,0,0,0,FALSE
US,04/15/2013,2037,N769US,DCA,90,83,-2,7,0,0,0,0,0,FALSE
US,04/15/2013,2039,N765US,DCA,93,83,-3,10,0,0,0,0,0,FALSE
US,04/15/2013,2041,N762US,DCA,87,83,3,10,0,0,0,0,0,FALSE
US,04/15/2013,2043,N703UW,DCA,92,85,1,15,0,0,0,0,0,FALSE
US,04/15/2013,2045,N708UW,DCA,91,81,-2,12,0,0,0,0,0,FALSE
US,04/15/2013,2047,N769US,DCA,95,92,9,15,0,0,0,0,0,FALSE
US,04/15/2013,2049,N770UW,DCA,89,96,8,23,0,0,7,0,8,TRUE
US,04/15/2013,2115,N946UW,LGA,74,74,-2,19,0,0,0,0,0,FALSE
US,04/15/2013,2117,N953UW,LGA,81,71,-8,9,0,0,0,0,0,FALSE
US,04/15/2013,2119,N768US,LGA,78,79,-8,23,0,0,0,0,0,FALSE
US,04/15/2013,2121,N952UW,LGA,78,65,0,14,0,0,0,0,0,FALSE
US,04/15/2013,2123,N946UW,LGA,79,67,-7,14,0,0,0,0,0,FALSE
US,04/15/2013,2125,N961UW,LGA,75,67,-6,11,0,0,0,0,0,FALSE
US,04/15/2013,2127,N953UW,LGA,74,74,-9,16,0,0,0,0,0,FALSE
US,04/15/2013,2129,N952UW,LGA,82,82,-7,22,0,0,0,0,0,FALSE
US,04/15/2013,2131,N946UW,LGA,77,75,-4,19,0,0,0,0,0,FALSE
US,04/15/2013,2133,N955UW,LGA,75,75,-9,26,0,0,0,0,0,FALSE
US,04/15/2013,2135,N967UW,LGA,72,66,-5,19,0,0,0,0,0,FALSE
US,04/15/2013,2137,N952UW,LGA,79,74,-3,25,0,0,0,0,0,FALSE
US,04/15/2013,2139,N946UW,LGA,82,67,5,18,0,0,0,0,0,FALSE
US,04/15/2013,2141,N955UW,LGA,81,73,-6,24,0,0,0,0,0,FALSE
US,04/15/2013,2143,N967UW,LGA,79,69,46,16,36,0,0,0,0,FALSE
US,04/15/2013,2145,N961UW,LGA,74,74,-6,15,0,0,0,0,0,FALSE
US,04/15/2014,401,N823AW,PHX,338,352,-4,16,0,0,0,0,0,FALSE
US,04/15/2014,543,N838AW,PHL,101,108,-7,31,0,0,0,0,0,FALSE
US,04/15/2014,582,N831AW,PHX,359,353,-3,21,0,0,0,0,0,FALSE
US,04/15/2014,601,N658AW,PHX,346,349,61,20,0,0,3,0,61,TRUE
US,04/15/2014,657,N673AW,CLT,137,139,-4,16,0,0,0,0,0,FALSE
US,04/15/2014,722,N950UW,PHL,94,81,44,11,0,2,0,0,29,TRUE
US,04/15/2014,728,N945UW,PHL,95,88,12,22,0,0,0,0,0,FALSE
US,04/15/2014,740,N948UW,PHL,104,85,106,15,0,18,0,0,69,TRUE
US,04/15/2014,840,N188US,CLT,138,141,1,13,0,0,0,0,0,FALSE
US,04/15/2014,1703,N950UW,PHL,101,104,-2,31,0,0,0,0,0,FALSE
US,04/15/2014,1719,N154UW,CLT,136,193,-4,11,0,0,53,0,0,FALSE
US,04/15/2014,1739,N963UW,PHL,82,77,-5,11,0,0,0,0,0,FALSE
US,04/15/2014,1755,N957UW,PHL,91,89,91,14,0,10,0,0,79,TRUE
US,04/15/2014,1776,N957UW,PHL,92,101,68,28,0,48,9,0,20,TRUE
US,04/15/2014,1788,N562UW,CLT,140,150,86,16,0,0,10,0,86,TRUE
US,04/15/2014,1799,N568UW,CLT,137,169,94,29,94,0,32,0,0,FALSE
US,04/15/2014,1809,N957UW,PHL,91,101,28,22,0,0,38,0,0,FALSE
US,04/15/2014,1817,N953UW,PHL,95,95,100,24,0,100,0,0,0,FALSE
US,04/15/2014,1819,N952UW,PHL,88,106,-2,36,0,0,16,0,0,FALSE
US,04/15/2014,1826,N191UW,PHL,101,110,-8,32,0,0,0,0,0,FALSE
US,04/15/2014,1831,N564UW,CLT,144,152,0,29,0,0,0,0,0,FALSE
US,04/15/2014,1863,N950UW,PHL,89,80,-6,15,0,0,0,0,0,FALSE
US,04/15/2014,1886,N949UW,PHL,85,89,83,14,0,42,4,0,41,TRUE
US,04/15/2014,1904,N716UW,CLT,125,130,-2,13,0,0,0,0,0,FALSE
US,04/15/2014,1938,N750UW,CLT,138,162,83,18,0,6,24,0,77,TRUE
US,04/15/2014,2030,N737US,PHL,92,109,38,28,0,0,17,0,38,TRUE
US,04/15/2014,2040,N945UW,PHL,90,104,-4,22,0,0,0,0,0,FALSE
US,04/15/2014,2051,N155UW,PHL,86,103,-6,23,0,0,0,0,0,FALSE
US,04/15/2014,2059,N540UW,CLT,134,145,-4,18,0,0,0,0,0,FALSE
US,04/15/2014,2101,N104UW,DCA,90,99,-8,14,0,0,0,0,0,FALSE
US,04/15/2014,2103,N766US,DCA,94,102,-7,15,0,0,0,0,0,FALSE
US,04/15/2014,2105,N756US,DCA,99,142,-5,18,0,0,38,0,0,FALSE
US,04/15/2014,2107,N770UW,DCA,89,121,-9,16,0,0,23,0,0,FALSE
US,04/15/2014,2109,N748UW,DCA,88,104,68,16,0,0,84,0,0,FALSE
US,04/15/2014,2111,N741UW,DCA,88,113,17,16,0,0,42,0,0,FALSE
US,04/15/2014,2113,N765US,DCA,86,122,-4,44,0,0,32,0,0,FALSE
US,04/15/2014,2115,N758US,DCA,89,139,-7,13,0,0,43,0,0,FALSE
US,04/15/2014,2117,N770UW,DCA,90,104,6,16,0,6,14,0,0,FALSE
US,04/15/2014,2119,N748UW,DCA,93,91,52,12,0,0,0,0,50,TRUE
US,04/15/2014,2121,N741UW,DCA,87,108,64,18,0,14,21,0,50,TRUE
US,04/15/2014,2123,N752US,DCA,95,104,146,14,0,2,9,0,144,TRUE
US,04/15/2014,2125,N758US,DCA,95,108,81,15,0,3,13,0,78,TRUE
US,04/15/2014,2127,N757UW,DCA,95,112,133,13,0,0,17,0,133,TRUE
US,04/15/2014,2129,N748UW,DCA,92,110,94,22,0,15,18,0,79,TRUE
US,04/15/2014,2131,N741UW,DCA,96,104,65,16,0,5,8,0,60,TRUE
US,04/15/2014,2133,N946UW,LGA,77,80,3,24,0,0,0,0,0,FALSE
US,04/15/2014,2135,N949UW,LGA,77,116,-4,58,0,0,35,0,0,FALSE
US,04/15/2014,2137,N954UW,LGA,80,107,6,49,6,0,27,0,0,FALSE
US,04/15/2014,2139,N767UW,LGA,81,78,23,23,9,0,11,0,0,FALSE
US,04/15/2014,2141,,LGA,79,0,0,0,0,0,0,0,0,FALSE
US,04/15/2014,2143,N946UW,LGA,80,124,-2,28,0,0,42,0,0,FALSE
US,04/15/2014,2145,N949UW,LGA,76,121,29,51,0,0,74,0,0,FALSE
US,04/15/2014,2147,N954UW,LGA,76,83,54,21,0,6,7,0,48,TRUE
US,04/15/2014,2149,,LGA,82,0,0,0,0,0,0,0,0,FALSE
US,04/15/2014,2151,N946UW,LGA,83,82,45,21,0,17,0,0,27,TRUE
US,04/15/2014,2153,N949UW,LGA,78,101,118,22,0,25,23,0,93,TRUE
US,04/15/2014,2155,,LGA,78,0,0,0,0,0,0,0,0,FALSE
US,04/15/2014,2157,N958UW,LGA,80,78,69,16,0,13,0,0,54,TRUE
US,04/15/2014,2159,,LGA,80,0,0,0,0,0,0,0,0,FALSE
US,04/15/2014,2161,N954UW,LGA,84,71,55,18,0,42,0,0,0,FALSE
US,04/16/2013,94,N678AW,PHX,347,363,0,22,0,0,16,0,0,FALSE
US,04/16/2013,280,N838AW,PHX,367,365,-1,19,0,0,0,0,0,FALSE
US,04/16/2013,303,N642AW,CLT,136,131,6,25,0,0,0,0,0,FALSE
US,04/16/2013,450,N680AW,PHX,345,351,-3,28,0,0,0,0,0,FALSE
US,04/16/2013,722,N705UW,PHL,92,108,1,41,1,0,16,0,0,FALSE
US,04/16/2013,728,N944UW,PHL,87,78,73,14,43,0,0,0,21,TRUE
US,04/16/2013,738,N947UW,PHL,94,90,3,19,0,0,0,0,0,FALSE
US,04/16/2013,897,N954UW,PHL,89,85,0,14,0,0,0,0,0,FALSE
US,04/16/2013,967,N702UW,PHL,99,106,-4,24,0,0,0,0,0,FALSE
US,04/16/2013,1006,N178US,CLT,135,132,-9,17,0,0,0,0,0,FALSE
US,04/16/2013,1021,N197UW,CLT,143,138,-8,17,0,0,0,0,0,FALSE
US,04/16/2013,1137,N178US,CLT,135,132,7,21,0,0,0,0,0,FALSE
US,04/16/2013,1239,N949UW,PHL,89,86,-6,20,0,0,0,0,0,FALSE
US,04/16/2013,1249,N708UW,CLT,125,125,22,14,22,0,0,0,0,FALSE
US,04/16/2013,1289,N955UW,PHL,80,77,-6,13,0,0,0,0,0,FALSE
US,04/16/2013,1439,N540UW,CLT,135,128,-6,15,0,0,0,0,0,FALSE
US,04/16/2013,1466,N945UW,PHL,102,83,0,16,0,0,0,0,0,FALSE
US,04/16/2013,1539,N167US,CLT,138,144,-4,29,0,0,0,0,0,FALSE
US,04/16/2013,1555,N103US,PHL,99,126,-1,44,0,0,26,0,0,FALSE
US,04/16/2013,1605,N954UW,PHL,100,101,-2,29,0,0,0,0,0,FALSE
US,04/16/2013,1635,N457UW,PHL,93,89,12,15,0,0,0,0,0,FALSE
US,04/16/2013,1727,N949UW,PHL,87,82,-2,18,0,0,0,0,0,FALSE
US,04/16/2013,1747,N165US,CLT,134,125,-6,14,0,0,0,0,0,FALSE
US,04/16/2013,1779,N957UW,PHL,92,80,12,16,0,0,0,0,0,FALSE
US,04/16/2013,1788,N562UW,CLT,138,141,-2,19,0,0,0,0,0,FALSE
US,04/16/2013,1807,N948UW,PHL,84,91,-4,21,0,0,0,0,0,FALSE
US,04/16/2013,1819,N957UW,PHL,86,92,-3,20,0,0,0,0,0,FALSE
US,04/16/2013,1827,N952UW,PHL,91,81,-10,13,0,0,0,0,0,FALSE
US,04/16/2013,2021,N750UW,DCA,87,109,-8,30,0,0,0,0,0,FALSE
US,04/16/2013,2023,N703UW,DCA,93,102,-7,16,0,0,0,0,0,FALSE
US,04/16/2013,2025,N769US,DCA,91,119,-7,25,0,0,21,0,0,FALSE
US,04/16/2013,2027,N748UW,DCA,88,81,-6,10,0,0,0,0,0,FALSE
US,04/16/2013,2029,N724UW,DCA,88,99,-5,23,0,0,0,0,0,FALSE
US,04/16/2013,2031,N750UW,DCA,88,84,-5,14,0,0,0,0,0,FALSE
US,04/16/2013,2033,N703UW,DCA,85,83,-1,16,0,0,0,0,0,FALSE
US,04/16/2013,2035,N769US,DCA,87,93,-5,20,0,0,0,0,0,FALSE
US,04/16/2013,2037,N755US,DCA,90,88,-2,12,0,0,0,0,0,FALSE
US,04/16/2013,2039,N724UW,DCA,93,86,-1,12,0,0,0,0,0,FALSE
US,04/16/2013,2041,N750UW,DCA,87,89,-1,15,0,0,0,0,0,FALSE
US,04/16/2013,2043,N703UW,DCA,92,84,-3,13,0,0,0,0,0,FALSE
US,04/16/2013,2045,N769US,DCA,91,101,-4,30,0,0,0,0,0,FALSE
US,04/16/2013,2047,N755US,DCA,95,89,-1,16,0,0,0,0,0,FALSE
US,04/16/2013,2049,N724UW,DCA,89,86,-6,13,0,0,0,0,0,FALSE
US,04/16/2013,2115,N950UW,LGA,74,72,-8,17,0,0,0,0,0,FALSE
US,04/16/2013,2117,N946UW,LGA,81,75,-6,22,0,0,0,0,0,FALSE
US,04/16/2013,2119,N753US,LGA,78,83,-7,30,0,0,0,0,0,FALSE
US,04/16/2013,2121,N967UW,LGA,78,97,-4,50,0,0,15,0,0,FALSE
US,04/16/2013,2123,N950UW,LGA,79,68,18,17,0,0,0,0,0,FALSE
US,04/16/2013,2125,N946UW,LGA,75,83,29,32,0,0,37,0,0,FALSE
US,04/16/2013,2127,N967UW,LGA,74,98,25,45,0,0,49,0,0,FALSE
US,04/16/2013,2129,,LGA,82,0,0,0,0,0,0,0,0,FALSE
US,04/16/2013,2131,N950UW,LGA,77,88,-2,35,0,0,0,0,0,FALSE
US,04/16/2013,2133,N946UW,LGA,75,69,-6,12,0,0,0,0,0,FALSE
US,04/16/2013,2135,N967UW,LGA,72,61,16,19,0,0,0,0,0,FALSE
US,04/16/2013,2137,N951UW,LGA,79,95,2,42,2,0,16,0,0,FALSE
US,04/16/2013,2139,N950UW,LGA,82,73,-6,20,0,0,0,0,0,FALSE
US,04/16/2013,2141,N946UW,LGA,81,70,-7,17,0,0,0,0,0,FALSE
US,04/16/2013,2143,N967UW,LGA,79,66,-11,12,0,0,0,0,0,FALSE
US,04/16/2013,2145,N952UW,LGA,74,93,-7,45,0,0,0,0,0,FALSE
US,04/16/2014,401,N822AW,PHX,338,390,-1,55,0,0,51,0,0,FALSE
US,04/16/2014,543,N812AW,PHL,101,201,0,133,0,0,100,0,0,FALSE
US,04/16/2014,582,N831AW,PHX,359,431,12,106,12,0,72,0,0,FALSE
US,04/16/2014,601,N661AW,PHX,346,356,-4,22,0,0,0,0,0,FALSE
US,04/16/2014,657,N651AW,CLT,137,159,19,43,19,0,22,0,0,FALSE
US,04/16/2014,722,N963UW,PHL,94,86,-8,14,0,0,0,0,0,FALSE
US,04/16/2014,728,N953UW,PHL,95,94,-3,14,0,0,0,0,0,FALSE
US,04/16/2014,740,N961UW,PHL,104,95,-8,28,0,0,0,0,0,FALSE
US,04/16/2014,840,N189UW,CLT,138,166,3,47,3,0,28,0,0,FALSE
US,04/16/2014,1703,N963UW,PHL,101,82,10,15,0,0,0,0,0,FALSE
US,04/16/2014,1719,,CLT,136,0,0,0,0,0,0,0,0,FALSE
US,04/16/2014,1739,N946UW,PHL,82,126,-1,62,0,0,43,0,0,FALSE
US,04/16/2014,1755,N945UW,PHL,91,85,0,13,0,0,0,0,0,FALSE
US,04/16/2014,1776,N945UW,PHL,92,93,-4,23,0,0,0,0,0,FALSE
US,04/16/2014,1788,N539UW,CLT,140,134,-5,15,0,0,0,0,0,FALSE
US,04/16/2014,1799,N177US,CLT,137,139,1,17,0,0,0,0,0,FALSE
US,04/16/2014,1809,N945UW,PHL,91,95,-5,29,0,0,0,0,0,FALSE
US,04/16/2014,1817,N952UW,PHL,95,78,-3,14,0,0,0,0,0,FALSE
US,04/16/2014,1819,N946UW,PHL,88,90,-4,19,0,0,0,0,0,FALSE
US,04/16/2014,1826,N179UW,PHL,101,176,-4,108,0,0,71,0,0,FALSE
US,04/16/2014,1831,N540UW,CLT,144,212,8,94,8,0,68,0,0,FALSE
US,04/16/2014,1863,N963UW,PHL,89,110,-7,35,0,0,0,0,0,FALSE
US,04/16/2014,1886,N965UW,PHL,85,78,-4,10,0,0,0,0,0,FALSE
US,04/16/2014,1904,N758US,CLT,125,208,7,79,7,0,83,0,0,FALSE
US,04/16/2014,1938,N703UW,CLT,138,131,11,10,0,0,0,0,0,FALSE
US,04/16/2014,2030,N712US,PHL,92,83,-1,18,0,0,0,0,0,FALSE
US,04/16/2014,2040,N953UW,PHL,90,85,-3,20,0,0,0,0,0,FALSE
US,04/16/2014,2051,N161UW,PHL,86,155,-7,89,0,0,62,0,0,FALSE
US,04/16/2014,2059,N180US,CLT,134,146,-2,21,0,0,0,0,0,FALSE
US,04/16/2014,2101,N111US,DCA,90,199,-3,116,0,0,106,0,0,FALSE
US,04/16/2014,2103,N716UW,DCA,94,170,-5,100,0,0,71,0,0,FALSE
US,04/16/2014,2105,N752US,DCA,99,115,-3,22,0,0,0,0,0,FALSE
US,04/16/2014,2107,N757UW,DCA,89,134,-7,51,0,0,38,0,0,FALSE
US,04/16/2014,2109,N745VJ,DCA,88,84,-6,13,0,0,0,0,0,FALSE
US,04/16/2014,2111,N722US,DCA,88,86,-3,13,0,0,0,0,0,FALSE
US,04/16/2014,2113,N716UW,DCA,86,86,14,17,0,0,0,0,0,FALSE
US,04/16/2014,2115,N757UW,DCA,89,104,25,12,5,0,15,0,20,TRUE
US,04/16/2014,2117,N754UW,DCA,90,93,1,14,0,0,0,0,0,FALSE
US,04/16/2014,2119,N722US,DCA,93,100,2,11,0,0,0,0,0,FALSE
US,04/16/2014,2121,N748UW,DCA,87,97,22,23,6,0,10,0,16,TRUE
US,04/16/2014,2123,N716UW,DCA,95,87,-3,12,0,0,0,0,0,FALSE
US,04/16/2014,2125,N757UW,DCA,95,96,-3,13,0,0,0,0,0,FALSE
US,04/16/2014,2127,N745VJ,DCA,95,85,197,11,0,0,0,0,187,TRUE
US,04/16/2014,2129,N722US,DCA,92,82,4,12,0,0,0,0,0,FALSE
US,04/16/2014,2131,N749US,DCA,96,90,-6,15,0,0,0,0,0,FALSE
US,04/16/2014,2133,N958UW,LGA,77,140,-7,72,0,0,56,0,0,FALSE
US,04/16/2014,2135,N948UW,LGA,77,144,0,93,0,0,67,0,0,FALSE
US,04/16/2014,2137,N944UW,LGA,80,166,36,113,36,0,86,0,0,FALSE
US,04/16/2014,2139,N747UW,LGA,81,75,-6,27,0,0,0,0,0,FALSE
US,04/16/2014,2141,N956UW,LGA,79,75,59,23,3,0,0,0,52,TRUE
US,04/16/2014,2143,N958UW,LGA,80,69,23,20,0,0,0,0,0,FALSE
US,04/16/2014,2145,N948UW,LGA,76,87,23,33,0,0,11,0,23,TRUE
US,04/16/2014,2147,N944UW,LGA,76,69,54,15,1,0,0,0,46,TRUE
US,04/16/2014,2149,N956UW,LGA,82,80,20,27,0,0,0,0,18,TRUE
US,04/16/2014,2151,N958UW,LGA,83,88,-5,34,0,0,0,0,0,FALSE
US,04/16/2014,2153,N948UW,LGA,78,83,-1,40,0,0,0,0,0,FALSE
US,04/16/2014,2155,N944UW,LGA,78,90,-6,35,0,0,0,0,0,FALSE
US,04/16/2014,2157,N956UW,LGA,80,94,0,37,0,0,0,0,0,FALSE
US,04/16/2014,2159,N958UW,LGA,80,90,-5,28,0,0,0,0,0,FALSE
US,04/16/2014,2161,N948UW,LGA,84,88,-8,39,0,0,0,0,0,FALSE
US,04/16/2014,2163,N944UW,LGA,82,80,-9,23,0,0,0,0,0,FALSE
US,04/17/2013,94,N656AW,PHX,347,368,13,21,13,0,21,0,0,FALSE
US,04/17/2013,280,N817AW,PHX,367,375,-4,18,0,0,0,0,0,FALSE
US,04/17/2013,303,N651AW,CLT,136,141,-3,18,0,0,0,0,0,FALSE
US,04/17/2013,450,N672AW,PHX,345,357,-5,24,0,0,0,0,0,FALSE
US,04/17/2013,722,N738US,PHL,92,84,-6,19,0,0,0,0,0,FALSE
US,04/17/2013,728,N947UW,PHL,87,74,-7,14,0,0,0,0,0,FALSE
US,04/17/2013,738,N954UW,PHL,94,77,-2,15,0,0,0,0,0,FALSE
US,04/17/2013,897,N947UW,PHL,89,98,17,25,0,0,9,0,17,TRUE
US,04/17/2013,967,N738US,PHL,99,86,-7,21,0,0,0,0,0,FALSE
US,04/17/2013,1006,N180US,CLT,135,143,1,26,0,0,0,0,0,FALSE
US,04/17/2013,1021,N162UW,CLT,143,139,15,28,0,0,0,0,0,FALSE
US,04/17/2013,1097,N950UW,PHL,83,67,-8,10,0,0,0,0,0,FALSE
US,04/17/2013,1102,N189UW,CLT,138,126,-4,14,0,0,0,0,0,FALSE
US,04/17/2013,1137,N758US,CLT,135,128,3,17,0,0,0,0,0,FALSE
US,04/17/2013,1239,N954UW,PHL,89,80,-4,15,0,0,0,0,0,FALSE
US,04/17/2013,1249,N769US,CLT,125,123,-9,10,0,0,0,0,0,FALSE
US,04/17/2013,1289,N950UW,PHL,80,76,-7,10,0,0,0,0,0,FALSE
US,04/17/2013,1439,N170US,CLT,135,129,9,16,0,0,0,0,0,FALSE
US,04/17/2013,1466,N961UW,PHL,102,117,-2,52,0,0,0,0,0,FALSE
US,04/17/2013,1555,N126UW,PHL,99,104,-5,32,0,0,0,0,0,FALSE
US,04/17/2013,1605,N953UW,PHL,100,104,-7,19,0,0,0,0,0,FALSE
US,04/17/2013,1635,N949UW,PHL,93,104,32,17,0,0,11,0,32,TRUE
US,04/17/2013,1727,N954UW,PHL,87,93,-5,24,0,0,0,0,0,FALSE
US,04/17/2013,1747,N198UW,CLT,134,125,-3,14,0,0,0,0,0,FALSE
US,04/17/2013,1779,N947UW,PHL,92,72,-6,8,0,0,0,0,0,FALSE
US,04/17/2013,1788,N198UW,CLT,138,126,-4,17,0,0,0,0,0,FALSE
US,04/17/2013,1807,N956UW,PHL,84,94,-10,21,0,0,0,0,0,FALSE
US,04/17/2013,1819,N961UW,PHL,86,80,16,15,0,0,0,0,0,FALSE
US,04/17/2013,1827,N952UW,PHL,91,100,-5,35,0,0,0,0,0,FALSE
US,04/17/2013,2021,N745VJ,DCA,87,81,-11,13,0,0,0,0,0,FALSE
US,04/17/2013,2023,N703UW,DCA,93,81,-6,12,0,0,0,0,0,FALSE
US,04/17/2013,2025,N715UW,DCA,91,106,-6,32,0,0,0,0,0,FALSE
US,04/17/2013,2027,N724UW,DCA,88,80,-10,17,0,0,0,0,0,FALSE
US,04/17/2013,2029,N711UW,DCA,88,90,-4,21,0,0,0,0,0,FALSE
US,04/17/2013,2031,N745VJ,DCA,88,80,-6,13,0,0,0,0,0,FALSE
