Carrier Code,was_delayed,Date,Flight Number,Tail Number,Destination Airport,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
US,0,3/03/2014,2151,N959UW,LGA,80,68,-3,17,0,0,0,0,0
US,0,3/03/2014,2153,N963UW,LGA,77,71,-2,21,0,0,0,0,0
US,0,3/03/2014,2155,N965UW,LGA,80,69,-7,14,0,0,0,0,0
US,0,3/03/2014,2157,N967UW,LGA,83,63,-6,12,0,0,0,0,0
US,0,3/03/2014,2159,N959UW,LGA,88,65,-7,13,0,0,0,0,0
US,0,3/03/2014,2161,N963UW,LGA,84,75,-5,15,0,0,0,0,0
US,1,3/04/2014,538,N838AW,PHX,354,352,108,18,106,0,0,0,0
US,0,3/04/2014,543,N835AW,PHL,103,115,-6,23,0,0,0,0,0
US,0,3/04/2014,582,N814AW,PHX,367,369,-2,17,0,0,0,0,0
US,0,3/04/2014,601,N673AW,PHX,354,360,-1,18,0,0,0,0,0
US,0,3/04/2014,657,N680AW,CLT,150,145,-4,16,0,0,0,0,0
US,0,3/04/2014,722,N956UW,PHL,95,96,-6,19,0,0,0,0,0
US,0,3/04/2014,728,N714US,PHL,100,89,-3,17,0,0,0,0,0
US,0,3/04/2014,738,N954UW,PHL,92,87,-7,17,0,0,0,0,0
US,0,3/04/2014,740,N945UW,PHL,104,114,1,42,0,0,0,0,0
US,0,3/04/2014,824,N952UW,PHL,90,96,-4,13,0,0,0,0,0
US,0,3/04/2014,1703,N944UW,PHL,99,88,-2,15,0,0,0,0,0
US,0,3/04/2014,1739,N967UW,PHL,85,83,-2,17,0,0,0,0,0
US,0,3/04/2014,1776,N953UW,PHL,96,79,-6,11,0,0,0,0,0
US,0,3/04/2014,1788,N197UW,CLT,143,151,-3,23,0,0,0,0,0
US,0,3/04/2014,1791,N177US,CLT,144,135,0,12,0,0,0,0,0
US,0,3/04/2014,1799,N567UW,CLT,145,144,0,13,0,0,0,0,0
US,0,3/04/2014,1809,N956UW,PHL,93,81,-8,15,0,0,0,0,0
US,0,3/04/2014,1819,N948UW,PHL,91,84,0,20,0,0,0,0,0
US,0,3/04/2014,1862,N171US,CLT,153,146,0,21,0,0,0,0,0
US,0,3/04/2014,1886,N955UW,PHL,87,94,-10,15,0,0,0,0,0
US,0,3/04/2014,1892,N575UW,CLT,145,149,-4,20,0,0,0,0,0
US,0,3/04/2014,1896,N963UW,PHL,96,90,10,22,0,0,0,0,0
US,0,3/04/2014,1904,N705UW,CLT,137,144,1,22,0,0,0,0,0
US,0,3/04/2014,1917,N539UW,PHL,103,97,-1,19,0,0,0,0,0
US,0,3/04/2014,1938,N762US,CLT,144,144,-2,19,0,0,0,0,0
US,0,3/04/2014,1946,N564UW,CLT,156,157,-7,37,0,0,0,0,0
US,0,3/04/2014,2012,N954UW,PHL,93,98,-7,23,0,0,0,0,0
US,0,3/04/2014,2030,N721UW,PHL,92,98,-8,20,0,0,0,0,0
US,0,3/04/2014,2051,N555AY,PHL,90,82,-5,25,0,0,0,0,0
US,0,3/04/2014,2103,N107US,DCA,100,97,-1,14,0,0,0,0,0
US,0,3/04/2014,2105,N721UW,DCA,98,97,-3,14,0,0,0,0,0
US,0,3/04/2014,2107,N715UW,DCA,101,94,1,14,0,0,0,0,0
US,0,3/04/2014,2109,N742PS,DCA,90,85,-6,18,0,0,0,0,0
US,0,3/04/2014,2111,N708UW,DCA,91,95,-3,14,0,0,0,0,0
US,0,3/04/2014,2113,N732US,DCA,93,85,-6,12,0,0,0,0,0
US,0,3/04/2014,2115,N751UW,DCA,89,93,-1,12,0,0,0,0,0
US,0,3/04/2014,2117,N715UW,DCA,93,102,-5,12,0,0,0,0,0
US,0,3/04/2014,2119,N708UW,DCA,94,95,2,18,0,0,0,0,0
US,0,3/04/2014,2121,N732US,DCA,99,96,-1,18,0,0,0,0,0
US,0,3/04/2014,2123,N740UW,DCA,91,85,-6,10,0,0,0,0,0
US,0,3/04/2014,2125,N751UW,DCA,99,109,-3,30,0,0,0,0,0
US,0,3/04/2014,2127,N715UW,DCA,98,91,-4,20,0,0,0,0,0
US,0,3/04/2014,2129,N708UW,DCA,98,96,-9,17,0,0,0,0,0
US,0,3/04/2014,2131,N732US,DCA,93,92,-8,12,0,0,0,0,0
US,0,3/04/2014,2133,N953UW,LGA,81,80,-6,28,0,0,0,0,0
US,0,3/04/2014,2135,N959UW,LGA,81,66,-5,14,0,0,0,0,0
US,0,3/04/2014,2137,,LGA,80,0,0,0,0,0,0,0,0
US,0,3/04/2014,2139,N749US,LGA,81,54,0,11,0,0,0,0,0
US,0,3/04/2014,2141,N963UW,LGA,80,70,-8,17,0,0,0,0,0
US,0,3/04/2014,2143,N953UW,LGA,81,82,-8,32,0,0,0,0,0
US,0,3/04/2014,2145,N959UW,LGA,73,74,-7,18,0,0,0,0,0
US,0,3/04/2014,2147,N947UW,LGA,74,69,5,18,0,0,0,0,0
US,0,3/04/2014,2149,N963UW,LGA,85,70,-5,18,0,0,0,0,0
US,0,3/04/2014,2151,N956UW,LGA,80,78,-3,16,0,0,0,0,0
US,0,3/04/2014,2153,N959UW,LGA,77,85,-7,30,0,0,0,0,0
US,0,3/04/2014,2155,N947UW,LGA,80,90,-7,38,0,0,0,0,0
US,0,3/04/2014,2157,N951UW,LGA,83,73,-6,18,0,0,0,0,0
US,0,3/04/2014,2159,N944UW,LGA,88,76,-3,24,0,0,0,0,0
US,0,3/04/2014,2161,N959UW,LGA,84,74,-8,18,0,0,0,0,0
US,0,3/05/2014,538,N812AW,PHX,354,355,-3,19,0,0,0,0,0
US,0,3/05/2014,543,N815AW,PHL,103,92,-5,19,0,0,0,0,0
US,0,3/05/2014,582,N834AW,PHX,367,368,-6,16,0,0,0,0,0
US,1,3/05/2014,601,N659AW,PHX,354,351,74,21,71,0,0,0,0
US,1,3/05/2014,657,N649AW,CLT,150,156,71,18,71,0,6,0,0
US,0,3/05/2014,722,N948UW,PHL,95,88,-7,13,0,0,0,0,0
US,1,3/05/2014,728,N749US,PHL,100,76,145,12,109,0,0,0,12
US,0,3/05/2014,738,N953UW,PHL,92,84,-3,16,0,0,0,0,0
US,0,3/05/2014,740,N957UW,PHL,104,159,-6,84,0,0,49,0,0
US,0,3/05/2014,824,N963UW,PHL,90,82,-9,16,0,0,0,0,0
US,0,3/05/2014,1701,N955UW,PHL,93,83,-7,12,0,0,0,0,0
US,0,3/05/2014,1703,N948UW,PHL,99,94,2,25,0,0,0,0,0
US,0,3/05/2014,1739,N944UW,PHL,85,84,-2,15,0,0,0,0,0
US,0,3/05/2014,1776,N953UW,PHL,96,100,-1,29,0,0,0,0,0
US,0,3/05/2014,1788,N156UW,CLT,143,141,-3,16,0,0,0,0,0
US,0,3/05/2014,1791,N152UW,CLT,144,168,-6,50,0,0,18,0,0
US,0,3/05/2014,1799,N554UW,CLT,145,168,-6,45,0,0,17,0,0
US,0,3/05/2014,1809,N953UW,PHL,93,84,-9,14,0,0,0,0,0
US,0,3/05/2014,1819,N967UW,PHL,91,79,-6,9,0,0,0,0,0
US,0,3/05/2014,1862,N557UW,CLT,153,152,-4,22,0,0,0,0,0
US,1,3/05/2014,1886,N945UW,PHL,87,94,19,26,0,0,7,0,19
US,0,3/05/2014,1892,N185UW,CLT,145,155,-5,17,0,0,0,0,0
US,0,3/05/2014,1896,N947UW,PHL,96,120,-4,52,0,0,20,0,0
US,0,3/05/2014,1904,N740UW,CLT,137,142,-3,15,0,0,0,0,0
US,0,3/05/2014,1917,N563UW,PHL,103,80,-5,13,0,0,0,0,0
US,1,3/05/2014,1938,N710UW,CLT,144,144,22,21,3,0,0,0,19
US,0,3/05/2014,1946,N163US,CLT,156,144,-7,14,0,0,0,0,0
US,0,3/05/2014,2030,N756US,PHL,92,85,-5,11,0,0,0,0,0
US,0,3/05/2014,2051,N568UW,PHL,90,82,-5,17,0,0,0,0,0
US,0,3/05/2014,2103,N109UW,DCA,100,88,4,9,0,0,0,0,0
US,1,3/05/2014,2105,N769US,DCA,98,116,20,16,20,0,18,0,0
US,0,3/05/2014,2107,N708UW,DCA,101,97,-2,13,0,0,0,0,0
US,0,3/05/2014,2109,N715UW,DCA,90,84,-7,8,0,0,0,0,0
US,0,3/05/2014,2111,,DCA,91,0,0,0,0,0,0,0,0
US,0,3/05/2014,2113,N704US,DCA,93,98,2,17,0,0,0,0,0
US,0,3/05/2014,2115,N770UW,DCA,89,93,-5,18,0,0,0,0,0
US,0,3/05/2014,2117,N708UW,DCA,93,103,-6,13,0,0,0,0,0
US,1,3/05/2014,2119,N715UW,DCA,94,91,20,10,0,17,0,0,0
US,1,3/05/2014,2121,N724UW,DCA,99,133,16,48,0,16,34,0,0
US,0,3/05/2014,2123,N704US,DCA,91,130,-4,44,0,0,35,0,0
US,0,3/05/2014,2125,N770UW,DCA,99,107,-6,25,0,0,0,0,0
US,0,3/05/2014,2127,N742PS,DCA,98,102,-6,18,0,0,0,0,0
US,0,3/05/2014,2129,N715UW,DCA,98,94,-6,10,0,0,0,0,0
US,0,3/05/2014,2131,N750UW,DCA,93,96,3,12,0,0,0,0,0
US,0,3/05/2014,2133,N951UW,LGA,81,69,-6,15,0,0,0,0,0
US,0,3/05/2014,2135,N956UW,LGA,81,79,-6,12,0,0,0,0,0
US,0,3/05/2014,2137,N947UW,LGA,80,70,-8,9,0,0,0,0,0
US,0,3/05/2014,2139,N702UW,LGA,81,71,-7,8,0,0,0,0,0
US,0,3/05/2014,2141,N946UW,LGA,80,86,-7,14,0,0,0,0,0
US,0,3/05/2014,2143,N951UW,LGA,81,82,-11,11,0,0,0,0,0
US,0,3/05/2014,2145,N956UW,LGA,73,69,-7,13,0,0,0,0,0
US,0,3/05/2014,2147,N947UW,LGA,74,71,-9,8,0,0,0,0,0
US,0,3/05/2014,2149,N946UW,LGA,85,71,-8,13,0,0,0,0,0
US,0,3/05/2014,2151,N951UW,LGA,80,79,-6,19,0,0,0,0,0
US,0,3/05/2014,2153,N956UW,LGA,77,103,-6,46,0,0,20,0,0
US,0,3/05/2014,2155,N965UW,LGA,80,113,2,53,0,2,33,0,0
US,0,3/05/2014,2157,N946UW,LGA,83,86,-4,27,0,0,0,0,0
US,1,3/05/2014,2159,N951UW,LGA,88,79,60,12,9,0,0,0,42
US,1,3/05/2014,2161,N956UW,LGA,84,72,44,13,1,0,0,0,31
US,1,3/05/2014,2163,N965UW,LGA,83,72,16,8,0,0,0,0,0
US,0,3/06/2014,543,N802AW,PHL,103,122,-5,29,0,0,0,0,0
US,0,3/06/2014,576,N838AW,PHX,358,333,3,14,0,0,0,0,0
US,0,3/06/2014,582,N837AW,PHX,367,343,-4,21,0,0,0,0,0
US,0,3/06/2014,586,N601AW,PHX,350,334,-2,17,0,0,0,0,0
US,1,3/06/2014,601,N653AW,PHX,354,338,82,22,66,0,0,0,0
US,0,3/06/2014,657,N673AW,CLT,150,147,-5,17,0,0,0,0,0
US,0,3/06/2014,722,N945UW,PHL,95,108,-3,36,0,0,0,0,0
US,0,3/06/2014,728,N947UW,PHL,101,85,-6,13,0,0,0,0,0
US,0,3/06/2014,738,N963UW,PHL,92,86,-3,13,0,0,0,0,0
US,0,3/06/2014,740,N958UW,PHL,104,96,-5,27,0,0,0,0,0
US,0,3/06/2014,752,N280AY,CLT,149,149,-5,26,0,0,0,0,0
US,0,3/06/2014,1701,N945UW,PHL,93,87,-8,14,0,0,0,0,0
US,0,3/06/2014,1703,N945UW,PHL,99,111,-1,38,0,0,0,0,0
US,0,3/06/2014,1739,N951UW,PHL,85,81,8,15,0,0,0,0,0
US,0,3/06/2014,1776,N963UW,PHL,96,88,-4,12,0,0,0,0,0
US,1,3/06/2014,1788,N165US,CLT,143,162,38,19,14,0,19,0,24
US,0,3/06/2014,1791,N184US,CLT,144,144,-3,16,0,0,0,0,0
US,0,3/06/2014,1799,N557UW,CLT,145,157,2,13,0,0,0,0,0
US,0,3/06/2014,1809,N963UW,PHL,93,87,-7,16,0,0,0,0,0
US,0,3/06/2014,1819,N944UW,PHL,91,87,-10,14,0,0,0,0,0
US,0,3/06/2014,1886,N958UW,PHL,87,86,-2,10,0,0,0,0,0
US,0,3/06/2014,1892,N189UW,CLT,145,152,-5,18,0,0,0,0,0
US,0,3/06/2014,1896,N961UW,PHL,96,91,-5,19,0,0,0,0,0
US,0,3/06/2014,1904,N770UW,CLT,135,156,6,37,6,0,21,0,0
US,0,3/06/2014,1917,N575UW,PHL,103,105,-4,32,0,0,0,0,0
US,0,3/06/2014,1938,N703UW,CLT,146,154,-2,21,0,0,0,0,0
US,0,3/06/2014,1946,N151UW,CLT,156,162,-3,20,0,0,0,0,0
US,0,3/06/2014,2030,N722US,PHL,92,84,-9,14,0,0,0,0,0
US,0,3/06/2014,2040,N947UW,PHL,90,83,-1,11,0,0,0,0,0
US,0,3/06/2014,2051,N188US,PHL,90,85,-8,17,0,0,0,0,0
US,0,3/06/2014,2101,N113UW,DCA,100,106,-8,15,0,0,0,0,0
US,0,3/06/2014,2103,N746UW,DCA,98,93,-1,12,0,0,0,0,0
US,0,3/06/2014,2105,N704US,DCA,101,93,-8,14,0,0,0,0,0
US,0,3/06/2014,2107,N757UW,DCA,90,83,-10,14,0,0,0,0,0
US,0,3/06/2014,2109,N760US,DCA,91,92,-8,16,0,0,0,0,0
US,0,3/06/2014,2111,N742PS,DCA,93,90,-13,13,0,0,0,0,0
US,0,3/06/2014,2113,N709UW,DCA,89,88,-10,8,0,0,0,0,0
US,0,3/06/2014,2115,N704US,DCA,93,98,-11,11,0,0,0,0,0
US,0,3/06/2014,2117,N757UW,DCA,94,88,-7,11,0,0,0,0,0
US,0,3/06/2014,2119,N760US,DCA,99,93,-7,13,0,0,0,0,0
US,0,3/06/2014,2121,N742PS,DCA,91,77,0,8,0,0,0,0,0
US,0,3/06/2014,2123,N709UW,DCA,99,95,-4,13,0,0,0,0,0
US,0,3/06/2014,2125,N704US,DCA,98,87,-3,9,0,0,0,0,0
US,0,3/06/2014,2127,N757UW,DCA,98,86,-2,11,0,0,0,0,0
US,0,3/06/2014,2129,N760US,DCA,93,91,-4,13,0,0,0,0,0
US,0,3/06/2014,2131,N742PS,DCA,98,79,-11,8,0,0,0,0,0
US,0,3/06/2014,2133,N956UW,LGA,81,66,-5,12,0,0,0,0,0
US,0,3/06/2014,2135,,LGA,81,0,0,0,0,0,0,0,0
US,0,3/06/2014,2137,N946UW,LGA,80,86,-6,26,0,0,0,0,0
US,0,3/06/2014,2139,N751UW,LGA,81,72,-7,13,0,0,0,0,0
US,0,3/06/2014,2141,N965UW,LGA,80,96,-9,39,0,0,0,0,0
US,0,3/06/2014,2143,N956UW,LGA,81,93,-9,35,0,0,0,0,0
US,0,3/06/2014,2145,N948UW,LGA,73,70,-8,17,0,0,0,0,0
US,0,3/06/2014,2147,N946UW,LGA,74,75,-5,19,0,0,0,0,0
US,0,3/06/2014,2149,N965UW,LGA,85,72,-6,11,0,0,0,0,0
US,0,3/06/2014,2151,N956UW,LGA,80,73,-7,13,0,0,0,0,0
US,0,3/06/2014,2153,N948UW,LGA,77,71,-10,15,0,0,0,0,0
US,0,3/06/2014,2155,N946UW,LGA,80,68,-8,14,0,0,0,0,0
US,0,3/06/2014,2157,N965UW,LGA,83,78,-3,17,0,0,0,0,0
US,0,3/06/2014,2159,N956UW,LGA,88,76,-5,16,0,0,0,0,0
US,0,3/06/2014,2161,N948UW,LGA,84,64,-4,15,0,0,0,0,0
US,0,3/06/2014,2163,N946UW,LGA,83,66,4,11,0,0,0,0,0
US,0,3/07/2014,543,N828AW,PHL,103,120,-7,46,0,0,0,0,0
US,0,3/07/2014,576,N813AW,PHX,358,329,-3,12,0,0,0,0,0
US,0,3/07/2014,582,N835AW,PHX,367,368,-4,39,0,0,0,0,0
US,0,3/07/2014,586,N660AW,PHX,350,338,-3,21,0,0,0,0,0
US,0,3/07/2014,601,N677AW,PHX,354,339,2,14,0,0,0,0,0
US,0,3/07/2014,657,N601AW,CLT,150,150,-2,20,0,0,0,0,0
US,0,3/07/2014,722,N944UW,PHL,95,105,-1,20,0,0,0,0,0
US,0,3/07/2014,728,N949UW,PHL,101,101,-7,15,0,0,0,0,0
US,0,3/07/2014,738,N965UW,PHL,92,82,-7,13,0,0,0,0,0
US,0,3/07/2014,740,N950UW,PHL,104,117,-8,47,0,0,0,0,0
US,0,3/07/2014,752,N286AY,CLT,149,186,0,60,0,0,37,0,0
US,0,3/07/2014,1701,N958UW,PHL,93,83,-1,13,0,0,0,0,0
US,0,3/07/2014,1703,N944UW,PHL,99,105,-4,25,0,0,0,0,0
US,0,3/07/2014,1739,N948UW,PHL,85,97,-7,32,0,0,0,0,0
US,0,3/07/2014,1776,N951UW,PHL,96,101,-7,21,0,0,0,0,0
US,1,3/07/2014,1788,N167US,CLT,143,125,47,18,17,0,0,0,12
US,0,3/07/2014,1791,N184US,CLT,144,144,3,18,0,0,0,0,0
US,0,3/07/2014,1799,N567UW,CLT,145,140,-4,12,0,0,0,0,0
US,0,3/07/2014,1809,N951UW,PHL,93,90,-4,18,0,0,0,0,0
US,0,3/07/2014,1819,N957UW,PHL,91,82,-2,9,0,0,0,0,0
US,0,3/07/2014,1886,N950UW,PHL,87,85,-6,11,0,0,0,0,0
US,0,3/07/2014,1892,N565UW,CLT,145,131,-3,14,0,0,0,0,0
US,1,3/07/2014,1896,N961UW,PHL,96,97,136,22,27,0,1,0,109
US,0,3/07/2014,1904,N709UW,CLT,135,158,-3,32,0,0,20,0,0
US,0,3/07/2014,1917,N179UW,PHL,103,106,-5,39,0,0,0,0,0
US,1,3/07/2014,1938,N753US,CLT,146,131,92,18,39,0,0,0,38
US,1,3/07/2014,1946,N193UW,CLT,156,162,21,37,21,0,6,0,0
US,0,3/07/2014,2030,N749US,PHL,92,81,-4,10,0,0,0,0,0
US,0,3/07/2014,2040,N949UW,PHL,90,88,-3,11,0,0,0,0,0
US,0,3/07/2014,2051,N556UW,PHL,90,81,-20,21,0,0,0,0,0
US,0,3/07/2014,2101,N118US,DCA,100,117,4,39,4,0,17,0,0
US,0,3/07/2014,2103,N717UW,DCA,98,105,-11,33,0,0,0,0,0
US,0,3/07/2014,2105,N704US,DCA,101,110,-7,36,0,0,0,0,0
US,0,3/07/2014,2107,N750UW,DCA,90,81,-7,10,0,0,0,0,0
US,0,3/07/2014,2109,N757UW,DCA,91,83,-7,10,0,0,0,0,0
US,0,3/07/2014,2111,N708UW,DCA,93,85,-4,9,0,0,0,0,0
US,0,3/07/2014,2113,N710UW,DCA,89,86,-7,11,0,0,0,0,0
US,0,3/07/2014,2115,N704US,DCA,93,95,-3,13,0,0,0,0,0
US,0,3/07/2014,2117,N750UW,DCA,94,87,-2,10,0,0,0,0,0
US,0,3/07/2014,2119,N757UW,DCA,99,90,-1,11,0,0,0,0,0
US,0,3/07/2014,2121,N708UW,DCA,91,77,-2,10,0,0,0,0,0
US,0,3/07/2014,2123,N710UW,DCA,99,98,-5,14,0,0,0,0,0
US,0,3/07/2014,2125,N704US,DCA,98,88,-4,10,0,0,0,0,0
US,0,3/07/2014,2127,N750UW,DCA,98,86,-3,13,0,0,0,0,0
US,0,3/07/2014,2129,N757UW,DCA,93,88,7,10,0,0,0,0,0
US,0,3/07/2014,2131,N708UW,DCA,98,92,-9,11,0,0,0,0,0
US,0,3/07/2014,2133,N959UW,LGA,81,80,-6,24,0,0,0,0,0
US,0,3/07/2014,2135,N965UW,LGA,81,83,-11,22,0,0,0,0,0
US,0,3/07/2014,2137,N956UW,LGA,80,102,-8,44,0,0,0,0,0
US,0,3/07/2014,2139,N752US,LGA,81,70,-11,13,0,0,0,0,0
US,0,3/07/2014,2141,N954UW,LGA,80,71,-7,14,0,0,0,0,0
US,0,3/07/2014,2143,N959UW,LGA,81,87,-7,13,0,0,0,0,0
US,0,3/07/2014,2145,N965UW,LGA,73,69,-8,11,0,0,0,0,0
US,0,3/07/2014,2147,N956UW,LGA,74,65,-5,8,0,0,0,0,0
US,0,3/07/2014,2149,N954UW,LGA,85,64,-6,11,0,0,0,0,0
US,0,3/07/2014,2151,N959UW,LGA,80,73,-5,16,0,0,0,0,0
US,0,3/07/2014,2153,N965UW,LGA,77,69,-1,12,0,0,0,0,0
US,0,3/07/2014,2155,N956UW,LGA,80,73,-7,17,0,0,0,0,0
US,1,3/07/2014,2157,N954UW,LGA,83,88,18,27,18,0,5,0,0
US,0,3/07/2014,2159,N959UW,LGA,88,82,-7,22,0,0,0,0,0
US,0,3/07/2014,2161,N951UW,LGA,84,67,-3,15,0,0,0,0,0
US,0,3/08/2014,543,N823AW,PHL,103,82,-10,18,0,0,0,0,0
US,0,3/08/2014,576,N833AW,PHX,358,336,-4,20,0,0,0,0,0
US,0,3/08/2014,582,N810AW,PHX,367,353,-6,32,0,0,0,0,0
US,0,3/08/2014,586,N624AW,PHX,350,312,-1,11,0,0,0,0,0
US,0,3/08/2014,601,N667AW,PHX,354,335,-6,17,0,0,0,0,0
US,0,3/08/2014,657,N642AW,CLT,150,133,-7,18,0,0,0,0,0
US,0,3/08/2014,740,N951UW,PHL,104,107,-7,32,0,0,0,0,0
US,0,3/08/2014,785,N959UW,PHL,85,86,-1,22,0,0,0,0,0
US,0,3/08/2014,817,N174US,PHL,90,72,-4,14,0,0,0,0,0
US,0,3/08/2014,867,N279AY,CLT,149,172,-3,43,0,0,20,0,0
US,0,3/08/2014,1703,N965UW,PHL,99,78,3,17,0,0,0,0,0
US,0,3/08/2014,1709,N555AY,CLT,156,151,-7,35,0,0,0,0,0
US,0,3/08/2014,1711,N124US,CLT,145,125,-3,14,0,0,0,0,0
US,0,3/08/2014,1774,N172US,CLT,143,135,5,14,0,0,0,0,0
US,0,3/08/2014,1798,N758US,CLT,146,127,-6,12,0,0,0,0,0
US,0,3/08/2014,1826,N161UW,PHL,103,86,-1,27,0,0,0,0,0
US,0,3/08/2014,1852,N748UW,CLT,135,138,4,27,0,0,0,0,0
US,0,3/08/2014,1875,N452UW,CLT,144,141,-1,22,0,0,0,0,0
US,0,3/08/2014,2030,N963UW,PHL,93,81,-5,18,0,0,0,0,0
US,0,3/08/2014,2059,N195UW,CLT,145,138,6,21,0,0,0,0,0
US,0,3/08/2014,2101,N954UW,DCA,100,104,-5,28,0,0,0,0,0
US,0,3/08/2014,2105,N965UW,DCA,101,98,-9,31,0,0,0,0,0
US,0,3/08/2014,2109,N951UW,DCA,91,84,-8,15,0,0,0,0,0
US,0,3/08/2014,2113,N956UW,DCA,89,80,-6,10,0,0,0,0,0
US,0,3/08/2014,2119,N949UW,DCA,99,93,-2,11,0,0,0,0,0
US,0,3/08/2014,2139,N956UW,LGA,81,61,-9,13,0,0,0,0,0
US,0,3/09/2014,543,N805AW,PHL,103,102,-7,21,0,0,0,0,0
US,0,3/09/2014,576,N834AW,PHX,358,0,-10,0,0,0,0,0,0
US,0,3/09/2014,582,N837AW,PHX,367,365,-4,22,0,0,0,0,0
US,0,3/09/2014,586,N667AW,PHX,350,324,-1,25,0,0,0,0,0
US,0,3/09/2014,601,N672AW,PHX,354,310,1,21,0,0,0,0,0
US,0,3/09/2014,657,N675AW,CLT,150,156,-6,16,0,0,0,0,0
US,0,3/09/2014,728,N954UW,PHL,101,90,2,27,0,0,0,0,0
US,1,3/09/2014,740,N950UW,PHL,104,117,24,50,14,0,13,0,10
US,0,3/09/2014,773,N128UW,PHL,92,90,-8,14,0,0,0,0,0
US,0,3/09/2014,1703,N948UW,PHL,99,110,-4,46,0,0,0,0,0
US,0,3/09/2014,1739,N956UW,PHL,85,85,-3,21,0,0,0,0,0
US,1,3/09/2014,1788,N536UW,CLT,143,134,17,25,0,0,0,0,0
US,0,3/09/2014,1799,N162UW,CLT,145,129,2,13,0,0,0,0,0
US,0,3/09/2014,1827,N955UW,PHL,93,84,-8,21,0,0,0,0,0
US,0,3/09/2014,1831,N155UW,CLT,154,151,-13,14,0,0,0,0,0
US,0,3/09/2014,1852,N741UW,CLT,135,127,-5,12,0,0,0,0,0
US,0,3/09/2014,1889,N409US,CLT,144,132,5,17,0,0,0,0,0
US,0,3/09/2014,1965,N566UW,CLT,156,152,-2,23,0,0,0,0,0
US,0,3/09/2014,2001,N102UW,PHL,103,96,-10,21,0,0,0,0,0
US,0,3/09/2014,2059,N177US,CLT,145,127,-1,15,0,0,0,0,0
US,0,3/09/2014,2080,N763US,CLT,146,131,6,17,0,0,0,0,0
US,0,3/09/2014,2101,N961UW,DCA,100,83,-7,13,0,0,0,0,0
US,0,3/09/2014,2105,N708UW,DCA,101,77,-7,13,0,0,0,0,0
US,0,3/09/2014,2107,N768US,DCA,90,78,-3,15,0,0,0,0,0
US,0,3/09/2014,2109,N744P,DCA,91,77,-4,13,0,0,0,0,0
US,0,3/09/2014,2111,N741UW,DCA,93,75,-7,12,0,0,0,0,0
US,0,3/09/2014,2113,N949UW,DCA,89,76,-4,10,0,0,0,0,0
US,0,3/09/2014,2115,N708UW,DCA,93,79,-5,10,0,0,0,0,0
US,0,3/09/2014,2117,N768US,DCA,94,82,-4,12,0,0,0,0,0
US,0,3/09/2014,2119,N744P,DCA,99,78,-5,13,0,0,0,0,0
US,0,3/09/2014,2121,N741UW,DCA,91,83,-1,12,0,0,0,0,0
US,0,3/09/2014,2123,N944UW,DCA,99,82,-6,11,0,0,0,0,0
US,0,3/09/2014,2125,N708UW,DCA,98,83,-2,15,0,0,0,0,0
US,0,3/09/2014,2127,N768US,DCA,98,78,-3,12,0,0,0,0,0
US,0,3/09/2014,2129,N746UW,DCA,93,96,0,19,0,0,0,0,0
US,0,3/09/2014,2131,N741UW,DCA,98,76,-6,11,0,0,0,0,0
US,0,3/09/2014,2143,N965UW,LGA,81,79,-1,19,0,0,0,0,0
US,0,3/09/2014,2145,N944UW,LGA,73,63,-7,16,0,0,0,0,0
US,0,3/09/2014,2147,N961UW,LGA,74,60,5,12,0,0,0,0,0
US,0,3/09/2014,2151,N965UW,LGA,80,72,-9,14,0,0,0,0,0
US,0,3/09/2014,2155,N961UW,LGA,80,65,-7,15,0,0,0,0,0
US,0,3/09/2014,2159,N965UW,LGA,88,78,-6,14,0,0,0,0,0
US,0,3/10/2014,543,N832AW,PHL,103,116,-4,40,0,0,0,0,0
US,0,3/10/2014,576,N828AW,PHX,358,370,-1,55,0,0,0,0,0
US,0,3/10/2014,582,N804AW,PHX,367,366,-6,44,0,0,0,0,0
US,0,3/10/2014,601,N649AW,PHX,354,336,2,17,0,0,0,0,0
US,0,3/10/2014,657,N602AW,CLT,150,168,-2,43,0,0,16,0,0
US,0,3/10/2014,722,N957UW,PHL,95,88,-5,14,0,0,0,0,0
US,0,3/10/2014,728,N956UW,PHL,101,123,-2,46,0,0,20,0,0
US,0,3/10/2014,738,N948UW,PHL,92,77,-7,12,0,0,0,0,0
US,0,3/10/2014,740,N967UW,PHL,104,112,-2,34,0,0,0,0,0
US,0,3/10/2014,752,N279AY,CLT,149,179,-2,57,0,0,28,0,0
US,0,3/10/2014,1701,N944UW,PHL,93,107,-5,34,0,0,0,0,0
US,0,3/10/2014,1703,N957UW,PHL,99,94,0,28,0,0,0,0,0
US,0,3/10/2014,1739,,PHL,85,0,0,0,0,0,0,0,0
US,0,3/10/2014,1776,N948UW,PHL,96,85,-8,18,0,0,0,0,0
US,1,3/10/2014,1788,N180US,CLT,143,126,58,8,41,0,0,0,0
US,0,3/10/2014,1791,N569UW,CLT,144,135,1,16,0,0,0,0,0
US,0,3/10/2014,1799,N543UW,CLT,145,132,-2,18,0,0,0,0,0
US,0,3/10/2014,1809,N948UW,PHL,93,103,6,37,6,0,10,0,0
